node_1,node_2,chunk_id,count,edge
contractual posts in rural areas,violence against doctors,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",6,contextual proximity
control of risk factors,cognitive platform,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,digital divide,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,digital literacy,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
control of risk factors,digital technology,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,healthcare delivery,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,india,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",3,contextual proximity
control of risk factors,population proportion,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,rural areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,telemedicine,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
control of risk factors,urban areas,"f3b8bd75627d4189a6b0cacb068583bd,f3b8bd75627d4189a6b0cacb068583bd",2,contextual proximity
coordinated implementation,medical education,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
coordinated implementation,national medical council (nmc),"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",3,contextual proximity
coordinated implementation,national medical council india,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",2,contextual proximity
coordinated implementation,nmc act,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",4,contextual proximity
coordinated implementation,states,"da1aa8b360b04b6cb440fe8fd664a623,da1aa8b360b04b6cb440fe8fd664a623",2,contextual proximity
corporate houses in urban areas,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
corporate sector,medical colleges,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",3,contextual proximity
corporate sector,performance targets and practice constraints,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",2,contextual proximity
corporate sector,private sector,"364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192,364dc459174a48a0a4a8956bac421192",4,contextual proximity
corporatization,for-profit private health sector,"27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7,27a68d31c4794bc3b8d90fe60c5713d7",3,contextual proximity
corresponding authors' experiential knowledge,56 articles,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
corresponding authors' experiential knowledge,policy research,"e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b,e1ae5deff4694e36b6775ea32354687b",3,contextual proximity
courses,contractual basis,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,government,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",9,contextual proximity
courses,initial evaluation,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,initiatives,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",6,contextual proximity
courses,paramedical councils,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,paramedical personnel,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,personnel training,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,physician assistant program in the us,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,primary health centers,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,rmas,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,rmas work at primary health centers,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,rural medical assistants (rmas),"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",6,contextual proximity
courses,scale,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,six to 24 months,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,systemic integration pathways,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",3,contextual proximity
courses,three-year diploma course,"a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c,a2208dcf7a024712aa5454f8418ecd6c",6,contextual proximity
covid-19 diagnosis,covid-19 pandemic,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 diagnosis,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,ai-embedded algorithms,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,contractual employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 pandemic,contractual posts in rural areas,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",3,contextual proximity
covid-19 pandemic,covid-19 diagnosis,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,demotivate employees,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 pandemic,demotivating working conditions,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 pandemic,doctors and nurses,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 pandemic,drones,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,healthcare consultations in the us,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,healthcare delivery,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,healthcare delivery to populations,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,high-income countries,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,india,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,indian systems of medicine,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 pandemic,innovations in digital technology,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",4,contextual proximity
covid-19 pandemic,local manufacturing using 3d printing,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,medical examination and procedures,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,medicine delivery,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,online performance by doctors,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,ophthalmic fundal examination,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,pace and scale of digital healthcare delivery,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,protective equipment shortage,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,remote orthopedic examinations,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,scope expansion,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,standards for conduction,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,technology application in health sector,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,telemedicine uptake,"742de6bc8f6d4c1685d255889fd455f5,742de6bc8f6d4c1685d255889fd455f5",2,contextual proximity
covid-19 pandemic,violence against doctors,"d1c78438794344229b22e58c7a3a61b7,d1c78438794344229b22e58c7a3a61b7",2,contextual proximity
covid-19 vaccination,evin,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",4,contextual proximity
covid-19 vaccination,online training management information systems,"23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",3,contextual proximity
covid-19 vaccination,"wearable, trackable technology","23b2d588473f40ab8a1a20fbea1826c4,23b2d588473f40ab8a1a20fbea1826c4",2,contextual proximity
create and enforce new rules,government,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
create and enforce new rules,health insurance scheme for central government employees,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
create and enforce new rules,healthcare infrastructure,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
create and enforce new rules,private health sector,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",4,contextual proximity
create and enforce new rules,revised standards,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",6,contextual proximity
create and enforce new rules,state-of-the-art corporate hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
create and enforce new rules,state-of-the-art hospitals,"944fff1782f243e0b846d960a232e738,944fff1782f243e0b846d960a232e738",2,contextual proximity
creating partnerships with private sector,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creating partnerships with private sector,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creating partnerships with private sector,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creating partnerships with private sector,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
creating partnerships with private sector,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
creation of transparent governance,issue of paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creation of transparent governance,paucity of skilled personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creation of transparent governance,private sector,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",3,contextual proximity
creation of transparent governance,read approach,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",2,contextual proximity
creation of transparent governance,recommendations to address paucity of quality health personnel,"4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb,4a96acf10f6d46c4b0f606960f97fccb",4,contextual proximity
data about practicing doctors,deeper structural problems,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
data about practicing doctors,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
data about practicing doctors,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
data about practicing doctors,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
data about practicing doctors,two-year intermittent training initiative,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,accurate data,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,clinical and social skills,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,data about practicing doctors,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,district or state headquarters,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,erratic posting of personnel,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,health personnel,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,india,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",4,contextual proximity
deeper structural problems,individualized mentoring,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,infrastructure investment,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,lack of transparency in training schedules,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,limited implementation of learned training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,live register for health personnel and infrastructure,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,"national and state-level policies, working conditions, staff shortages","93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,native residents of communities,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,non-hierarchical work environment,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,ongoing training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,online training,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",4,contextual proximity
deeper structural problems,overcoming challenge of personnel distribution,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,personnel,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
deeper structural problems,personnel retention and motivation,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",4,contextual proximity
deeper structural problems,positive participant evaluations,"93d4b7b804f64bb6bbeee8d11827bf70,93d4b7b804f64bb6bbeee8d11827bf70",2,contextual proximity
